puzzle_number,type,hints
11429,col,"[[1, 1], [2], [2, 1], [1, 2], [1]]"
11430,row,"[[1], [1], [1, 2], [1, 1], [3, 1]]"
11430,col,"[[1, 1], [2], [2, 1], [1, 2], [1]]"
11431,row,"[[3], [4], [2], [1, 1], [1]]"
11431,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11432,row,"[[3], [4], [2], [1, 1], [1]]"
11432,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11433,row,"[[3], [4], [2], [1, 1], [1]]"
11433,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11434,row,"[[3], [4], [2], [1, 1], [1]]"
11434,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11435,row,"[[3], [4], [2], [1, 1], [1]]"
11435,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11436,row,"[[3], [4], [2], [1, 1], [1]]"
11436,col,"[[3], [3, 1], [2, 1], [1], [1]]"
11437,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11437,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11438,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11438,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11439,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11439,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11440,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11440,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11441,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11441,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11442,row,"[[3, 1], [4], [3], [1, 3], [1, 1, 1]]"
11442,col,"[[5], [3], [5], [1, 1], [1, 2]]"
11443,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11443,col,"[[3], [3], [1], [1, 3], [1]]"
11444,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11444,col,"[[3], [3], [1], [1, 3], [1]]"
11445,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11445,col,"[[3], [3], [1], [1, 3], [1]]"
11446,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11446,col,"[[3], [3], [1], [1, 3], [1]]"
11447,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11447,col,"[[3], [3], [1], [1, 3], [1]]"
11448,row,"[[1], [2, 1], [2, 1], [2, 1], [2]]"
11448,col,"[[3], [3], [1], [1, 3], [1]]"
11449,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11449,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11450,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11450,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11451,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11451,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11452,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11452,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11453,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11453,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11454,row,"[[3], [2, 2], [3], [1, 1], [2]]"
11454,col,"[[1, 1], [3], [1, 1], [5], [1, 1]]"
11455,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11455,col,"[[0], [4], [1, 1], [2], [2]]"
11456,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11456,col,"[[0], [4], [1, 1], [2], [2]]"
11457,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11457,col,"[[0], [4], [1, 1], [2], [2]]"
11458,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11458,col,"[[0], [4], [1, 1], [2], [2]]"
11459,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11459,col,"[[0], [4], [1, 1], [2], [2]]"
11460,row,"[[1], [2], [1, 2], [1, 2], [1]]"
11460,col,"[[0], [4], [1, 1], [2], [2]]"
11461,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11461,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11462,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11462,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11463,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11463,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11464,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11464,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11465,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11465,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11466,row,"[[1, 1], [3], [5], [0], [3, 1]]"
11466,col,"[[1, 1, 1], [2, 1], [2, 1], [2], [1, 1, 1]]"
11467,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11467,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11468,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11468,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11469,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11469,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11470,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11470,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11471,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11471,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11472,row,"[[1, 1], [2, 1], [2], [2], [1, 1]]"
11472,col,"[[1, 1], [4], [1, 1], [2], [1]]"
11473,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11473,col,"[[3], [4], [2], [2, 2], [0]]"
11474,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11474,col,"[[3], [4], [2], [2, 2], [0]]"
11475,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11475,col,"[[3], [4], [2], [2, 2], [0]]"
11476,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11476,col,"[[3], [4], [2], [2, 2], [0]]"
11477,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11477,col,"[[3], [4], [2], [2, 2], [0]]"
11478,row,"[[1], [4], [3], [2, 1], [1, 1]]"
11478,col,"[[3], [4], [2], [2, 2], [0]]"
11479,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11479,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11480,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11480,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11481,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11481,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11482,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11482,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11483,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11483,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11484,row,"[[4], [1], [2, 2], [1], [1, 1, 1]]"
11484,col,"[[1, 1], [3], [1, 2], [1, 1], [1, 1, 1]]"
11485,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11485,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11486,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11486,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11487,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11487,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11488,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11488,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11489,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11489,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11490,row,"[[5], [3], [1, 3], [2, 1], [2, 1]]"
11490,col,"[[1, 3], [1, 2], [3], [3], [5]]"
11491,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11491,col,"[[1, 2], [0], [1], [2], [5]]"
11492,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11492,col,"[[1, 2], [0], [1], [2], [5]]"
11493,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11493,col,"[[1, 2], [0], [1], [2], [5]]"
11494,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11494,col,"[[1, 2], [0], [1], [2], [5]]"
11495,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11495,col,"[[1, 2], [0], [1], [2], [5]]"
11496,row,"[[1, 1], [1], [2], [1, 3], [1, 1]]"
11496,col,"[[1, 2], [0], [1], [2], [5]]"
11497,row,"[[3], [4], [2], [1, 2], [2]]"
11497,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11498,row,"[[3], [4], [2], [1, 2], [2]]"
11498,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11499,row,"[[3], [4], [2], [1, 2], [2]]"
11499,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11500,row,"[[3], [4], [2], [1, 2], [2]]"
11500,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11501,row,"[[3], [4], [2], [1, 2], [2]]"
11501,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11502,row,"[[3], [4], [2], [1, 2], [2]]"
11502,col,"[[0], [2, 2], [3, 1], [4], [1, 1]]"
11503,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11503,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11504,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11504,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11505,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11505,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11506,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11506,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11507,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11507,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11508,row,"[[1], [2, 2], [1, 1, 1], [4], [3]]"
11508,col,"[[4], [2, 2], [3], [1, 1], [2]]"
11509,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11509,col,"[[4], [1, 2], [1], [3], [4]]"
11510,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11510,col,"[[4], [1, 2], [1], [3], [4]]"
11511,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11511,col,"[[4], [1, 2], [1], [3], [4]]"
11512,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11512,col,"[[4], [1, 2], [1], [3], [4]]"
11513,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11513,col,"[[4], [1, 2], [1], [3], [4]]"
11514,row,"[[1, 1], [1, 1], [1, 3], [2, 2], [2, 1]]"
11514,col,"[[4], [1, 2], [1], [3], [4]]"
11515,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11515,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11516,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11516,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11517,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11517,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11518,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11518,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11519,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11519,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11520,row,"[[3], [2, 2], [2], [3], [1, 1]]"
11520,col,"[[4], [3], [1, 1], [2, 1], [2]]"
11521,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11521,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11522,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11522,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11523,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11523,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11524,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11524,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11525,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11525,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11526,row,"[[1, 2], [1, 1, 1], [2], [3, 1], [1]]"
11526,col,"[[1, 2], [1, 1], [1, 1], [1, 1], [4]]"
11527,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11527,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11528,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11528,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11529,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11529,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11530,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11530,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11531,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11531,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11532,row,"[[1, 1, 1], [3], [1, 1], [1, 2], [3, 1]]"
11532,col,"[[1, 2], [2, 1], [2, 1], [3], [1, 2]]"
11533,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11533,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11534,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11534,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11535,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11535,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11536,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11536,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11537,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11537,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11538,row,"[[2, 1], [1, 1, 1], [1, 3], [2, 1], [1, 1]]"
11538,col,"[[4], [1, 1], [2, 1], [1], [5]]"
11539,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11539,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11540,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11540,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11541,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11541,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11542,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11542,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11543,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11543,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11544,row,"[[2], [1, 2], [4], [1, 1, 1], [1]]"
11544,col,"[[5], [1, 1], [2], [2], [1, 1]]"
11545,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11545,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11546,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11546,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11547,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11547,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11548,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11548,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11549,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11549,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11550,row,"[[3], [1, 1], [1, 1], [1], [1, 2]]"
11550,col,"[[2, 1], [1, 1], [1], [1, 1, 1], [1, 1]]"
11551,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11551,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11552,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11552,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11553,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11553,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11554,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11554,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11555,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11555,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11556,row,"[[1, 1], [2], [1, 2], [0], [1, 1, 1]]"
11556,col,"[[2, 1], [2], [1, 1], [1, 1], [1]]"
11557,row,"[[3], [2, 1], [3], [2], [2]]"
11557,col,"[[1], [2], [5], [1, 2], [2]]"
11558,row,"[[3], [2, 1], [3], [2], [2]]"
11558,col,"[[1], [2], [5], [1, 2], [2]]"
11559,row,"[[3], [2, 1], [3], [2], [2]]"
11559,col,"[[1], [2], [5], [1, 2], [2]]"
11560,row,"[[3], [2, 1], [3], [2], [2]]"
11560,col,"[[1], [2], [5], [1, 2], [2]]"
11561,row,"[[3], [2, 1], [3], [2], [2]]"
11561,col,"[[1], [2], [5], [1, 2], [2]]"
11562,row,"[[3], [2, 1], [3], [2], [2]]"
11562,col,"[[1], [2], [5], [1, 2], [2]]"
11563,row,"[[2], [2], [3], [2, 2], [4]]"
11563,col,"[[2], [3], [3, 1], [5], [1]]"
11564,row,"[[2], [2], [3], [2, 2], [4]]"
11564,col,"[[2], [3], [3, 1], [5], [1]]"
11565,row,"[[2], [2], [3], [2, 2], [4]]"
11565,col,"[[2], [3], [3, 1], [5], [1]]"
11566,row,"[[2], [2], [3], [2, 2], [4]]"
11566,col,"[[2], [3], [3, 1], [5], [1]]"
11567,row,"[[2], [2], [3], [2, 2], [4]]"
11567,col,"[[2], [3], [3, 1], [5], [1]]"
11568,row,"[[2], [2], [3], [2, 2], [4]]"
11568,col,"[[2], [3], [3, 1], [5], [1]]"
11569,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11569,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11570,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11570,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11571,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11571,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11572,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11572,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11573,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11573,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11574,row,"[[1, 1], [2, 1], [3], [2, 1], [1, 1]]"
11574,col,"[[2, 1], [1, 1], [2], [2, 1], [1, 2]]"
11575,row,"[[3], [1], [4], [2], [1, 2]]"
11575,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11576,row,"[[3], [1], [4], [2], [1, 2]]"
11576,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11577,row,"[[3], [1], [4], [2], [1, 2]]"
11577,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11578,row,"[[3], [1], [4], [2], [1, 2]]"
11578,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11579,row,"[[3], [1], [4], [2], [1, 2]]"
11579,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11580,row,"[[3], [1], [4], [2], [1, 2]]"
11580,col,"[[1, 1], [1, 1, 1], [3], [3], [2]]"
11581,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11581,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11582,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11582,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11583,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11583,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11584,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11584,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11585,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11585,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11586,row,"[[2, 1], [3], [3], [1, 1], [2]]"
11586,col,"[[1], [1, 1], [3, 1], [4], [2]]"
11587,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11587,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11588,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11588,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11589,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11589,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11590,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11590,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11591,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11591,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11592,row,"[[4], [2, 1], [1, 2], [1, 1, 1], [2]]"
11592,col,"[[5], [2, 1], [1, 2], [1, 1], [1, 1]]"
11593,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11593,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11594,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11594,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11595,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11595,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11596,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11596,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11597,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11597,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11598,row,"[[1, 2], [2, 1], [1, 3], [3], [4]]"
11598,col,"[[3], [2, 2], [4], [1, 1, 1], [3]]"
11599,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11599,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11600,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11600,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11601,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11601,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11602,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11602,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11603,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11603,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11604,row,"[[1, 2], [1, 1], [3], [1, 1, 1], [3]]"
11604,col,"[[1], [3, 1], [3], [3, 1], [1, 1]]"
11605,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11605,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11606,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11606,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11607,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11607,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11608,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11608,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11609,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11609,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11610,row,"[[4], [2, 1], [1, 1], [1], [1]]"
11610,col,"[[1], [3], [2, 2], [1, 1], [1]]"
11611,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11611,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11612,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11612,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11613,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11613,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11614,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11614,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11615,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11615,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11616,row,"[[1], [2], [1, 1], [2, 1], [2, 1]]"
11616,col,"[[1, 3], [2], [0], [3], [1, 1]]"
11617,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11617,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11618,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11618,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11619,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11619,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11620,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11620,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11621,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11621,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11622,row,"[[1, 1, 1], [1, 1], [1, 1], [1], [2, 2]]"
11622,col,"[[2, 2], [1], [1, 1], [1], [3, 1]]"
11623,row,"[[3], [1, 1], [4], [2], [0]]"
11623,col,"[[2], [1], [1, 2], [4], [1]]"
11624,row,"[[3], [1, 1], [4], [2], [0]]"
11624,col,"[[2], [1], [1, 2], [4], [1]]"
11625,row,"[[3], [1, 1], [4], [2], [0]]"
11625,col,"[[2], [1], [1, 2], [4], [1]]"
11626,row,"[[3], [1, 1], [4], [2], [0]]"
11626,col,"[[2], [1], [1, 2], [4], [1]]"
11627,row,"[[3], [1, 1], [4], [2], [0]]"
11627,col,"[[2], [1], [1, 2], [4], [1]]"
11628,row,"[[3], [1, 1], [4], [2], [0]]"
11628,col,"[[2], [1], [1, 2], [4], [1]]"
11629,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11629,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11630,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11630,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11631,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11631,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11632,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11632,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11633,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11633,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11634,row,"[[1, 1], [2, 1], [0], [2, 2], [4]]"
11634,col,"[[2, 2], [1, 2], [1], [2, 2], [1]]"
11635,row,"[[3, 1], [2], [1, 2], [2], [1]]"
11635,col,"[[4], [2, 1], [1, 1, 1], [1], [1]]"
11636,row,"[[3, 1], [2], [1, 2], [2], [1]]"
11636,col,"[[4], [2, 1], [1, 1, 1], [1], [1]]"
11637,row,"[[3, 1], [2], [1, 2], [2], [1]]"
11637,col,"[[4], [2, 1], [1, 1, 1], [1], [1]]"
11638,row,"[[3, 1], [2], [1, 2], [2], [1]]"
11638,col,"[[4], [2, 1], [1, 1, 1], [1], [1]]"
11639,row,"[[3, 1], [2], [1, 2], [2], [1]]"
11639,col,"[[4], [2, 1], [1, 1, 1], [1], [1]]"
11640,row,"[[3, 1], [2], [1, 2], [2], [1]]"
